"","asin","Alternative Rock","Blues","Country","Folk","Jazz","Other","Pop","Rap & Hip-Hop","Rock"
"3310","B007PAANYG",0,0,0,0,0,0,1,0,0
"3311","B007PSPRVM",0,0,0,0,0,1,0,0,0
"3312","B007PXNUMU",1,0,0,0,0,0,0,0,0
"3313","B007PXZCP8",0,0,0,0,0,1,0,0,0
"3314","B007QXXS80",0,0,0,0,0,1,0,0,0
"3315","B007RI58VE",0,0,0,0,0,1,0,0,0
"3316","B007RJJTTU",1,0,0,0,0,0,0,0,0
"3317","B007RX32XK",1,0,0,0,0,0,0,0,0
"3318","B007U20ZQA",0,0,0,0,0,1,0,0,0
"3319","B007U732B0",0,0,0,0,0,1,0,0,0
"3320","B007USNOUS",0,0,0,0,0,1,0,0,0
"3321","B007V1VS1G",1,0,0,0,0,0,0,0,0
"3322","B007VDWGJW",1,0,0,0,0,0,0,0,0
"3323","B007VF2PAA",0,0,0,0,0,1,0,0,0
"3324","B007X2N4XI",0,0,0,0,0,1,0,0,0
"3325","B007YVUE8Q",0,0,0,0,0,1,0,0,0
"3326","B00817PG30",1,0,0,0,0,0,0,0,0
"3327","B0081PHZ4K",0,0,0,0,0,1,0,0,0
"3328","B0083EM24C",1,0,0,0,0,0,0,0,0
"3329","B0083EYA74",0,0,0,0,0,1,0,0,0
"3330","B0083EYC4A",0,0,0,0,0,1,0,0,0
"3331","B00849J6M2",0,0,0,0,0,1,0,0,0
"3332","B0084O30TC",0,0,0,0,0,1,0,0,0
"3333","B0088XX3VY",0,0,0,0,0,1,0,0,0
"3334","B0089H3HW4",0,0,0,0,0,1,0,0,0
"3335","B008A40XWS",1,0,0,0,0,0,0,0,0
"3336","B008AU7F3C",1,0,0,0,0,0,0,0,0
"3337","B008AV39AO",0,0,0,0,0,1,0,0,0
"3338","B008B0WOQO",0,0,0,0,0,0,1,0,0
"3339","B008B11R1Q",1,0,0,0,0,0,0,0,0
"3340","B008B3H6M8",0,0,0,0,0,1,0,0,0
"3341","B008BDZOXQ",1,0,0,0,0,0,0,0,0
"3342","B008BUFQY6",0,0,0,0,0,1,0,0,0
"3343","B008C0ZJRY",0,0,0,0,0,1,0,0,0
"3344","B008DVJMAW",0,0,1,0,0,0,0,0,0
"3345","B008FTAB98",0,0,0,0,0,1,0,0,0
"3346","B008G12ERC",1,0,0,0,0,0,0,0,0
"3347","B008G25HZC",0,0,0,0,0,1,0,0,0
"3348","B008GX2YQQ",1,0,0,0,0,0,0,0,0
"3349","B008IH2MY4",1,0,0,0,0,0,0,0,0
"3350","B008IMYJNQ",0,0,0,0,0,1,0,0,0
"3351","B008IXPZEM",0,0,0,0,0,1,0,0,0
"3352","B008JFC6F0",1,0,0,0,0,0,0,0,0
"3353","B008K7WCJM",1,0,0,0,0,0,0,0,0
"3354","B008K9SG9K",1,0,0,0,0,0,0,0,0
"3355","B008KWHKGM",1,0,0,0,0,0,0,0,0
"3356","B008NEVP1S",0,0,0,0,0,0,1,0,0
"3357","B008QWPGUI",0,0,0,0,0,1,0,0,0
"3358","B008R3EYD6",1,0,0,0,0,0,0,0,0
"3359","B008RYN44U",1,0,0,0,0,0,0,0,0
"3360","B008U8I380",0,0,0,0,0,1,0,0,0
"3361","B008UTV73W",0,0,0,0,0,0,1,0,0
"3362","B008VNCPQK",0,0,0,0,0,1,0,0,0
"3363","B008XBRV6Y",0,0,0,0,0,1,0,0,0
"3364","B008XCJ0KI",0,0,0,0,0,1,0,0,0
"3365","B008YEX4G6",1,0,0,0,0,0,0,0,0
"3366","B0090OPBTC",0,0,0,0,0,0,0,1,0
"3367","B0091G7BEC",0,0,0,0,0,0,1,0,0
"3368","B00936A21O",0,0,0,0,0,0,1,0,0
"3369","B00940XGHG",0,0,0,0,0,1,0,0,0
"3370","B00970FKQ8",0,0,0,0,0,1,0,0,0
"3371","B0098X06XQ",0,0,0,0,0,1,0,0,0
"3372","B0099G6UPU",0,0,0,0,0,1,0,0,0
"3373","B009B1UZ7C",1,0,0,0,0,0,0,0,0
"3374","B009BKTU9C",0,0,0,0,0,1,0,0,0
"3375","B009BKTUMY",0,0,0,0,0,1,0,0,0
"3376","B009D9L77Y",0,0,0,0,0,1,0,0,0
"3377","B009EANFQ8",0,0,0,0,0,1,0,0,0
"3378","B009G3T1J8",0,0,0,0,0,1,0,0,0
"3379","B009G78G2C",0,0,0,0,0,1,0,0,0
"3380","B009G78GRW",0,0,0,0,0,1,0,0,0
"3381","B009G78HXA",0,0,0,0,0,1,0,0,0
"3382","B009G8GTFM",0,0,0,0,0,1,0,0,0
"3383","B009J6QEKG",0,0,0,0,0,1,0,0,0
"3384","B009JDTS48",0,0,0,0,0,1,0,0,0
"3385","B009JDUXWY",0,0,0,0,0,1,0,0,0
"3386","B009KGKE0Q",0,0,0,0,0,1,0,0,0
"3387","B009KGKF3M",0,0,0,0,0,1,0,0,0
"3388","B009KU6NFC",0,0,0,0,0,1,0,0,0
"3389","B009KUAOH0",0,0,0,0,0,1,0,0,0
"3390","B009L5EOCU",0,0,0,0,0,1,0,0,0
"3391","B009O6TB0Q",0,0,0,0,0,1,0,0,0
"3392","B009PEKSWC",0,0,0,0,0,1,0,0,0
"3393","B009PHQ9OA",1,0,0,0,0,0,0,0,0
"3394","B009RFIVXC",1,0,0,0,0,0,0,0,0
"3395","B009RRNIO2",0,0,0,0,0,1,0,0,0
"3396","B009TZC03W",0,0,0,0,0,1,0,0,0
"3397","B009XC8Q6Q",0,0,0,0,0,0,0,1,0
"3398","B009XC8R42",0,0,0,0,0,0,0,1,0
"3399","B009Y2KRIA",0,0,0,0,0,1,0,0,0
"3400","B009Y4FXT6",0,0,0,0,0,1,0,0,0
"3401","B009Y8EB5E",0,0,0,0,0,1,0,0,0
"3402","B009Y8EGCC",0,0,0,0,0,1,0,0,0
"3403","B009YU718Q",0,0,0,0,0,1,0,0,0
"3404","B00A1XIXKK",1,0,0,0,0,0,0,0,0
"3405","B00A2YJQK4",0,0,0,0,0,1,0,0,0
"3406","B00A3AX9VY",0,0,0,0,0,1,0,0,0
"3407","B00A3OT5A4",0,0,0,0,0,1,0,0,0
"3408","B00A3OTU5O",0,0,0,0,0,1,0,0,0
"3409","B00A4EDAN6",1,0,0,0,0,0,0,0,0
"3410","B00A50PDDY",1,0,0,0,0,0,0,0,0
"3411","B00A6RVRXG",1,0,0,0,0,0,0,0,0
"3412","B00A7ZWW3G",0,0,0,0,0,1,0,0,0
"3413","B00A7ZWXIA",0,0,0,0,0,1,0,0,0
"3414","B00A7ZX0GE",0,0,0,0,0,1,0,0,0
"3415","B00AA0TZTW",0,0,0,0,0,0,1,0,0
"3416","B00AAJFAP6",0,0,0,0,0,1,0,0,0
"3417","B00AALKUVI",0,0,0,0,0,1,0,0,0
"3418","B00ADYYF6S",0,0,0,0,0,1,0,0,0
"3419","B00AF6B0VM",1,0,0,0,0,0,0,0,0
"3420","B00AF6PILU",0,0,0,0,0,1,0,0,0
"3421","B00AG6Z5U8",1,0,0,0,0,0,0,0,0
"3422","B00AHXDGBA",0,0,0,0,0,1,0,0,0
"3423","B00AHXDKO8",0,0,0,0,0,1,0,0,0
"3424","B00AHXICXW",0,0,0,0,0,1,0,0,0
"3425","B00AHXIDA4",0,0,0,0,0,1,0,0,0
"3426","B00AHXIDNQ",0,0,0,0,0,1,0,0,0
"3427","B00AHXIEFS",0,0,0,0,0,1,0,0,0
"3428","B00AIFTHFG",1,0,0,0,0,0,0,0,0
"3429","B00AIGPIZI",0,0,0,0,0,1,0,0,0
"3430","B00AJ3TMSE",1,0,0,0,0,0,0,0,0
"3431","B00AJ3TNRE",1,0,0,0,0,0,0,0,0
"3432","B00AJRQP58",0,0,0,0,0,1,0,0,0
"3433","B00AN1IH1K",0,0,0,0,0,1,0,0,0
"3434","B00AQUUCNO",0,0,0,0,0,1,0,0,0
"3435","B00ASYVFEI",0,0,0,0,0,1,0,0,0
"3436","B00AVFGBES",0,0,0,0,0,1,0,0,0
"3437","B00B0NEH8C",0,0,0,0,0,1,0,0,0
"3438","B00B0POQ1I",0,0,0,0,0,1,0,0,0
"3439","B00B10X9BK",1,0,0,0,0,0,0,0,0
"3440","B00B165ELW",0,0,0,0,0,1,0,0,0
"3441","B00B2IL2H4",0,0,0,0,0,1,0,0,0
"3442","B00B3BE4Z2",0,0,0,0,0,1,0,0,0
"3443","B00B6QWWE4",0,0,0,0,0,1,0,0,0
"3444","B00B7LYJYE",1,0,0,0,0,0,0,0,0
"3445","B00B80UFA6",0,0,0,0,0,1,0,0,0
"3446","B00B8P33AU",0,0,0,0,0,1,0,0,0
"3447","B00B928370",0,0,0,0,0,1,0,0,0
"3448","B00B97TNVU",0,0,0,0,0,1,0,0,0
"3449","B00BB22GQM",1,0,0,0,0,0,0,0,0
"3450","B00BDSRER0",1,0,0,0,0,0,0,0,0
"3451","B00BEFKCYE",0,0,0,0,0,1,0,0,0
"3452","B00BEKM08K",0,0,0,0,0,1,0,0,0
"3453","B00BEOYPCK",1,0,0,0,0,0,0,0,0
"3454","B00BF3AVPA",1,0,0,0,0,0,0,0,0
"3455","B00BFI1M6M",0,0,0,0,0,1,0,0,0
"3456","B00BFI7RV6",0,0,0,0,0,1,0,0,0
"3457","B00BHL4KP2",0,0,0,0,0,1,0,0,0
"3458","B00BI6SSMC",1,0,0,0,0,0,0,0,0
"3459","B00BLSJI80",0,0,0,0,0,0,1,0,0
"3460","B00BQ1DAQI",1,0,0,0,0,0,0,0,0
"3461","B00BTKDYOO",0,0,0,0,0,1,0,0,0
"3462","B00BTZNEZS",0,0,0,0,0,1,0,0,0
"3463","B00BWLKT9I",0,0,0,0,0,0,1,0,0
"3464","B00BYISQTO",1,0,0,0,0,0,0,0,0
"3465","B00BYM83U2",0,0,0,0,0,1,0,0,0
"3466","B00BZH7OHO",1,0,0,0,0,0,0,0,0
"3467","B00BZIOAOS",0,0,0,0,0,1,0,0,0
"3468","B00C0NFOSI",0,0,0,0,0,1,0,0,0
"3469","B00C0NFPTQ",0,0,0,0,0,1,0,0,0
"3470","B00C591KO4",0,0,0,0,0,1,0,0,0
"3471","B00C5CMOGO",0,0,0,0,0,1,0,0,0
"3472","B00C5COS18",0,0,0,0,0,1,0,0,0
"3473","B00C5ZMQG4",0,0,0,0,0,1,0,0,0
"3474","B00C5ZSK2S",0,0,0,0,0,1,0,0,0
"3475","B00CAZOHDO",1,0,0,0,0,0,0,0,0
"3476","B00CBXKGO4",0,0,0,0,0,1,0,0,0
"3477","B00CD6JBLS",0,0,0,0,0,1,0,0,0
"3478","B00CDX176I",0,0,0,0,0,1,0,0,0
"3479","B00CDX17L8",0,0,0,0,0,1,0,0,0
"3480","B00CEIGYAG",0,0,0,0,0,1,0,0,0
"3481","B00CF7PG5U",0,0,0,0,0,0,1,0,0
"3482","B00CL8D83U",0,0,0,0,0,0,1,0,0
"3483","B00CM6ZM1W",0,0,0,0,0,1,0,0,0
"3484","B00CM6ZNO8",0,0,0,0,0,1,0,0,0
"3485","B00CM70PUE",0,0,0,0,0,1,0,0,0
"3486","B00CRMX53S",0,0,0,0,0,1,0,0,0
"3487","B00CRS5ILY",0,0,0,0,0,1,0,0,0
"3488","B00CUKTG2Q",1,0,0,0,0,0,0,0,0
"3489","B00CVB6V22",1,0,0,0,0,0,0,0,0
"3490","B00CY1NA7S",0,0,0,0,0,1,0,0,0
"3491","B00D2DM0HS",0,0,0,0,0,1,0,0,0
"3492","B00D4D90D8",1,0,0,0,0,0,0,0,0
"3493","B00D9FTNFQ",1,0,0,0,0,0,0,0,0
"3494","B00DBRT59G",1,0,0,0,0,0,0,0,0
"3495","B00DJYJO3I",1,0,0,0,0,0,0,0,0
"3496","B00DLA60FU",0,0,0,0,0,1,0,0,0
"3497","B00DN14LXA",0,0,0,0,0,1,0,0,0
"3498","B00DRDSL4Y",0,0,0,0,0,1,0,0,0
"3499","B00DX88EJ0",0,0,0,0,0,0,1,0,0
"3500","B00DYFCYSO",0,0,0,0,0,0,1,0,0
"3501","B00DYWKPAQ",1,0,0,0,0,0,0,0,0
"3502","B00DZAWPX2",1,0,0,0,0,0,0,0,0
"3503","B00E0FPHTA",0,0,0,0,0,1,0,0,0
"3504","B00E4AQH68",0,0,0,0,0,1,0,0,0
"3505","B00E59KZOI",0,0,0,0,0,1,0,0,0
"3506","B00ECJ2HEW",0,0,0,0,0,1,0,0,0
"3507","B00EH49DXA",0,0,0,0,0,1,0,0,0
"3508","B00EH49FRE",0,0,0,0,0,1,0,0,0
"3509","B00EMAGHZG",1,0,0,0,0,0,0,0,0
"3510","B00EOFJAT4",0,0,0,0,0,1,0,0,0
"3511","B00EPQQ30Q",0,0,0,0,0,1,0,0,0
"3512","B00ERMICGQ",0,0,0,0,0,1,0,0,0
"3513","B00ERMICY8",0,0,0,0,0,1,0,0,0
"3514","B00EW0VRQ0",0,0,0,0,0,1,0,0,0
"3515","B00EWS5IO4",0,0,0,0,0,1,0,0,0
"3516","B00F0AIBJC",0,0,0,0,0,1,0,0,0
"3517","B00F0AIE4E",0,0,0,0,0,1,0,0,0
"3518","B00F1CRRIU",1,0,0,0,0,0,0,0,0
"3519","B00F5HWC54",1,0,0,0,0,0,0,0,0
"3520","B00F5NQYS4",0,0,0,0,0,1,0,0,0
"3521","B00F853JY6",0,0,0,0,0,1,0,0,0
"3522","B00F94RZV4",0,0,0,0,0,1,0,0,0
"3523","B00FAEPGA0",0,0,0,0,0,1,0,0,0
"3524","B00FAEQ22G",0,0,0,0,0,1,0,0,0
"3525","B00FAEQ65Y",0,0,0,0,0,1,0,0,0
"3526","B00FB029E4",1,0,0,0,0,0,0,0,0
"3527","B00FHAB7PK",0,0,0,0,0,1,0,0,0
"3528","B00FN8H8XG",0,0,0,0,0,1,0,0,0
"3529","B00FP1NNJY",0,0,0,0,0,1,0,0,0
"3530","B00FR0MC1I",0,0,0,0,0,1,0,0,0
"3531","B00FW7T99E",0,0,0,0,0,1,0,0,0
"3532","B00FX8F0AY",0,0,0,0,0,1,0,0,0
"3533","B00FX8F5HW",0,0,0,0,0,1,0,0,0
"3534","B00FX8F6VM",0,0,0,0,0,1,0,0,0
"3535","B00FX8FWRU",0,0,0,0,0,1,0,0,0
"3536","B00FX8FY14",0,0,0,0,0,1,0,0,0
"3537","B00FY9KQ9C",0,0,0,0,0,1,0,0,0
"3538","B00G2UMPTG",0,0,0,0,0,1,0,0,0
"3539","B00G4O1XAC",0,0,0,0,0,1,0,0,0
"3540","B00G4SS24I",0,0,0,0,0,1,0,0,0
"3541","B00G5WK5YS",1,0,0,0,0,0,0,0,0
"3542","B00GANUEDY",0,0,0,0,0,1,0,0,0
"3543","B00GBCN7WO",0,0,0,0,0,1,0,0,0
"3544","B00GH0QOJ8",1,0,0,0,0,0,0,0,0
"3545","B00GHJ6VME",0,0,0,0,0,1,0,0,0
"3546","B00GHJ77KO",0,0,0,0,0,1,0,0,0
"3547","B00GKBFS4Q",0,0,0,0,0,1,0,0,0
"3548","B00GLQQ24A",0,0,0,0,0,1,0,0,0
"3549","B00GRYKUAI",0,0,0,0,0,1,0,0,0
"3550","B00GSM4LUE",0,0,0,0,0,1,0,0,0
"3551","B00GTZ6O2S",0,0,0,0,0,1,0,0,0
"3552","B00GZAHGI8",1,0,0,0,0,0,0,0,0
"3553","B00H4BVPUM",0,0,0,0,0,0,1,0,0
"3554","B00HFEC192",0,0,0,0,0,1,0,0,0
"3555","B00HS7BZIE",1,0,0,0,0,0,0,0,0
"3556","B00HUAP0NK",1,0,0,0,0,0,0,0,0
"3557","B00HZJH9BC",1,0,0,0,0,0,0,0,0
"3558","B00IDXIP1M",0,0,0,0,0,1,0,0,0
"3559","B00II5VHBU",0,0,0,0,0,1,0,0,0
"3560","B00IOVH8AW",0,0,0,0,0,1,0,0,0
"3561","B00IXZ9QP4",0,0,0,0,0,1,0,0,0
"3562","B00J80ED9M",0,0,0,0,0,1,0,0,0
"3563","B00JJCQRDE",0,0,0,0,0,1,0,0,0
"3564","B00JJOG5D4",0,0,0,0,0,1,0,0,0
"3565","B00JRBLSR2",0,0,0,0,0,1,0,0,0
"3566","B00JTHVWO8",0,0,0,0,0,1,0,0,0
"3567","B00JYKU6BK",0,0,0,0,0,1,0,0,0
"3568","B00KILDVEI",0,0,0,0,0,1,0,0,0
